#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-50-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337804083.299976	ClA5oJ19sqDBH8Nkl3	192.168.21.10	1111	74.125.71.154	80	1	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337818341&ea=0&flash=10.0.32.18&url=http://www.thelocal.de/&dt=1337818341640&shv=r20120516&jsv=r20110914&saldr=1&correlator=1337818341671&frm=20&adk=1684185763&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3746&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=281	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5385	200	OK	-	-	-	(empty)	-	-	-	-	-	FLbNKD38cPQuQjoP5c	text/html
1337804083.161231	C9xJA15S8WX60cV5e	192.168.21.10	1110	46.20.229.1	80	1	GET	www.thelocal.de	/fancybox/fancy_nav_left.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12284	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FCsbWe1KfLgA30rQGb	text/html
1337804083.743932	CX5s724WgqMMsxR5oa	192.168.21.10	1112	46.20.229.1	80	1	GET	www.thelocal.de	/fancybox/fancy_nav_right.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12108	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FVZy7S1uasMGPPxc73	text/html
1337804084.180427	CUfjfP2blX9RucYIp5	192.168.21.10	1114	64.145.89.66	80	1	GET	a0.twimg.com	/profile_images/2193121786/where_normal.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6055	200	OK	-	-	-	(empty)	-	-	-	-	-	FvIxYe3P3GkYQUd2We	image/png
1337804084.136029	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	16	GET	pagead2.googlesyndication.com	/simgad/4225521795467459163	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337818341&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818341640&shv=r20120516&jsv=r20110914&saldr=1&correlator=1337818341671&frm=20&adk=1684185763&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3746&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=281	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12213	200	OK	-	-	-	(empty)	-	-	-	-	-	FLBDqS3D7US2KI7oP	image/jpeg
1337804084.137969	Czutss4P0Vg3Nf19B2	192.168.21.10	1085	74.125.71.156	80	4	GET	pagead2.googlesyndication.com	/pagead/js/r20120516/r20110914/abg.js	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337818341&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818341640&shv=r20120516&jsv=r20110914&saldr=1&correlator=1337818341671&frm=20&adk=1684185763&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3746&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=281	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804082.509696	CkmdZk14WSdDTsWaik	192.168.21.10	1108	91.229.91.170	80	1	GET	ads.sharethewords.net	/in/langaban.php?showforum=array	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	92672	200	OK	-	-	-	(empty)	-	-	-	-	-	FA1khl3413WQyKB9W3	application/x-dosexec
1337804084.31846	ClA5oJ19sqDBH8Nkl3	192.168.21.10	1111	74.125.71.154	80	2	GET	googleads.g.doubleclick.net	/pagead/drt/s?v=r20120211	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337818341&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818341640&shv=r20120516&jsv=r20110914&saldr=1&correlator=1337818341671&frm=20&adk=1684185763&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3746&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=281	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	143	200	OK	-	-	-	(empty)	-	-	-	-	-	F8s5Ql1a7PYzEen8k5	text/html
1337804084.567555	CWnWqC3JgM0TUpyiig	192.168.21.10	1115	74.125.71.120	80	1	GET	p4-hklfhxc4l3jkc-khsog6sgjxnpkkw7-if-v6exp3-v4.metric.gstatic.com	/v6exp3/redir.html	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337818341&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818341640&shv=r20120516&jsv=r20110914&saldr=1&correlator=1337818341671&frm=20&adk=1684185763&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3746&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=281	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	216	200	OK	-	-	-	(empty)	-	-	-	-	-	FKzl6Sh4OcVEpNiC4	text/html
1337804084.911036	CWnWqC3JgM0TUpyiig	192.168.21.10	1115	74.125.71.120	80	2	GET	p4-hklfhxc4l3jkc-khsog6sgjxnpkkw7-if-v6exp3-v4.metric.gstatic.com	/v6exp3/iframe.html	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337818341&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818341640&shv=r20120516&jsv=r20110914&saldr=1&correlator=1337818341671&frm=20&adk=1684185763&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3746&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=281	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1764	200	OK	-	-	-	(empty)	-	-	-	-	-	FgPVMP1FH2nyyvih52	text/html
1337804088.214365	Ccyp8j1i2wk4l7pjqj	192.168.21.10	1116	198.87.51.50	80	1	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yT/r/h9u4wrEXpXW.css	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	275375	200	OK	-	-	-	(empty)	-	-	-	-	-	FYnAJw43ocOfGEaWCa	text/plain
1337804089.001035	CAIZ361yKR1SjsNKN5	192.168.21.10	1058	198.87.51.50	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/y4/r/sfkt3l9n0GX.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	462622	200	OK	-	-	-	(empty)	-	-	-	-	-	F0HhWQ1EFm2BqAklG	text/plain
1337804090.495994	CF9m972FUWzkQnJRCd	192.168.21.10	1056	198.87.51.50	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yW/r/CQogB5gwpHy.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	111926	200	OK	-	-	-	(empty)	-	-	-	-	-	FyRjl51eQuJPBu6q7k	text/plain
1337804090.611779	CUfjfP2blX9RucYIp5	192.168.21.10	1114	64.145.89.66	80	2	GET	a0.twimg.com	/profile_images/1648646081/DTN_GERMANY__NOV_20_2011_2_normal.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	13444	200	OK	-	-	-	(empty)	-	-	-	-	-	FCkHBN3YDnkAhFm89	image/jpeg
1337804090.719624	CUfjfP2blX9RucYIp5	192.168.21.10	1114	64.145.89.66	80	3	GET	a0.twimg.com	/profile_images/1648646081/DTN_GERMANY__NOV_20_2011_2_normal.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804091.782834	CAIZ361yKR1SjsNKN5	192.168.21.10	1058	198.87.51.50	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yO/r/bSWO2OJi4_i.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26331	200	OK	-	-	-	(empty)	-	-	-	-	-	FcK59E4hA6ezw4Pvp1	text/plain
1337804092.000627	CF9m972FUWzkQnJRCd	192.168.21.10	1056	198.87.51.50	80	4	GET	static.ak.fbcdn.net	/rsrc.php/v2/yc/r/szp4yOPn0TX.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5278	200	OK	-	-	-	(empty)	-	-	-	-	-	F46B3m4kB7KlCLhlod	text/plain
1337804092.126288	CAIZ361yKR1SjsNKN5	192.168.21.10	1058	198.87.51.50	80	4	GET	static.ak.fbcdn.net	/rsrc.php/v2/yf/r/Lib334VWaxm.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	34961	200	OK	-	-	-	(empty)	-	-	-	-	-	FjUZte3Lz2CLrrUSg7	text/plain
1337804092.362983	CYWwfo3dYdrhTghar2	192.168.21.10	1059	198.87.51.35	80	3	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yt/r/coakhoWw07g.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45072	200	OK	-	-	-	(empty)	-	-	-	-	-	F2MvB2IyLvnvgBrUj	text/plain
1337804092.646223	CF9m972FUWzkQnJRCd	192.168.21.10	1056	198.87.51.50	80	5	GET	static.ak.fbcdn.net	/rsrc.php/v2/y9/r/jKEcVPZFk-2.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1900	200	OK	-	-	-	(empty)	-	-	-	-	-	FPLhfAVDCFyGYYk4i	image/gif
1337804092.676989	Ccyp8j1i2wk4l7pjqj	192.168.21.10	1116	198.87.51.50	80	2	GET	b.static.ak.fbcdn.net	/rsrc.php/v1/y7/r/fWjdN_SLj8W.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8347	200	OK	-	-	-	(empty)	-	-	-	-	-	FPplPA4Dd4IZkVlB54	image/gif
1337804092.755758	CkzqQr4saGJuyc36l	192.168.21.10	1117	64.145.89.82	80	1	GET	profile.ak.fbcdn.net	/static-ak/rsrc.php/v2/yo/r/UlIqmHJn-SK.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	390	200	OK	-	-	-	(empty)	-	-	-	-	-	FXob5g16SjC97Xfz7i	image/gif
1337804092.756736	CD6s3hHs7FYUYvyCe	192.168.21.10	1118	64.145.89.82	80	1	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276945_19360679697_447636856_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1912	200	OK	-	-	-	(empty)	-	-	-	-	-	FWDffD1534VsY2hwpg	image/jpeg
1337804092.839051	CkzqQr4saGJuyc36l	192.168.21.10	1117	64.145.89.82	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/186899_679900421_619594139_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2728	200	OK	-	-	-	(empty)	-	-	-	-	-	FAI1t74xkSuZcEfdq3	image/jpeg
1337804092.839492	CD6s3hHs7FYUYvyCe	192.168.21.10	1118	64.145.89.82	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/157740_100003296561157_672242427_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2606	200	OK	-	-	-	(empty)	-	-	-	-	-	FuD0ZO1Vxa82UxyaSi	image/jpeg
1337804092.861593	CAIZ361yKR1SjsNKN5	192.168.21.10	1058	198.87.51.50	80	5	GET	static.ak.fbcdn.net	/rsrc.php/v1/y7/r/ql9vukDCc4R.png	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1177	200	OK	-	-	-	(empty)	-	-	-	-	-	FYEAa62uSu53TQnNL8	image/png
1337804092.878653	CkzqQr4saGJuyc36l	192.168.21.10	1117	64.145.89.82	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/157156_1078056222_924937998_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2309	200	OK	-	-	-	(empty)	-	-	-	-	-	FsX6OY3KmOSdX2W427	image/jpeg
1337804093.016772	CD6s3hHs7FYUYvyCe	192.168.21.10	1118	64.145.89.82	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/276229_1414123263_287583781_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2240	200	OK	-	-	-	(empty)	-	-	-	-	-	FrTNTW3lKPe46rm8l5	image/jpeg
1337804093.021259	CkzqQr4saGJuyc36l	192.168.21.10	1117	64.145.89.82	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/573701_100001940781747_2043302157_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2326	200	OK	-	-	-	(empty)	-	-	-	-	-	FcOMYK1MJJbrPPNNc3	image/jpeg
1337804093.143595	CD6s3hHs7FYUYvyCe	192.168.21.10	1118	64.145.89.82	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/161505_594727184_1935255_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2762	200	OK	-	-	-	(empty)	-	-	-	-	-	FIjjEv1dRlTyRehdA5	image/jpeg
1337804093.144994	CkzqQr4saGJuyc36l	192.168.21.10	1117	64.145.89.82	80	5	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/371043_534962012_1182473908_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2094	200	OK	-	-	-	(empty)	-	-	-	-	-	FyV7xPbvZZLgG2Mbf	image/jpeg
1337804093.378627	CD6s3hHs7FYUYvyCe	192.168.21.10	1118	64.145.89.82	80	5	GET	profile.ak.fbcdn.net	/hprofile-ak-ash2/186402_1777078108_1031042650_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2908	200	OK	-	-	-	(empty)	-	-	-	-	-	FQdrZH10X4QHLCxW1k	image/jpeg
1337804093.393064	CkzqQr4saGJuyc36l	192.168.21.10	1117	64.145.89.82	80	6	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/260816_525064481_1501641594_q.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2905	200	OK	-	-	-	(empty)	-	-	-	-	-	FpQQ9x45VvVCU0QRwe	image/jpeg
1337804093.392673	CWpOOYmZU07D8J0H6	192.168.21.10	1051	69.171.224.69	80	2	GET	www.facebook.com	/ajax/connect/connect_widget.php?__a=1&id=19360679697&uniqid=stream_loading_indicator&force_wall=false&__user=0	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	82246	200	OK	-	-	-	(empty)	-	-	-	-	-	Fgdi27PKmK34e5nLc	text/plain
1337804094.412445	CJWmVt1j8lzr4x7Xt3	192.168.21.10	1119	31.13.77.42	80	1	GET	sphotos.xx.fbcdn.net	/hphotos-ash4/s320x320/392428_10151150143034698_19360679697_13583252_124439655_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11986	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv88cFJFMEfjyJ4Fe	image/jpeg
1337804094.470701	CvVhCQ3kaFB2ssxtfa	192.168.21.10	1120	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQC9HDpqsg53AjxB&w=90&h=90&url=http://www.thelocal.de/articleImages/42719.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2266	200	OK	-	-	-	(empty)	-	-	-	-	-	FFNLyo45eRwpg2Haoj	image/jpeg
1337804094.471087	CrU04B2F2YronNGeAj	192.168.21.10	1121	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQBTQcZuTl5RZdOs&w=90&h=90&url=http://www.thelocal.se/images/gallery/2408/24727.443.699.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2557	200	OK	-	-	-	(empty)	-	-	-	-	-	FC3hX92Wg6gRv03G9j	image/jpeg
1337804094.627417	CFhuNyi6ApgLLHm8g	192.168.21.10	1122	63.150.12.10	80	1	GET	a7.sphotos.ak.fbcdn.net	/hphotos-ak-ash3/s320x320/534224_10151149458339698_19360679697_13580771_992897248_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	18417	200	OK	-	-	-	(empty)	-	-	-	-	-	FS09Bm43bjjYwSgga7	image/jpeg
1337804094.736787	CJWmVt1j8lzr4x7Xt3	192.168.21.10	1119	31.13.77.42	80	2	GET	sphotos.xx.fbcdn.net	/hphotos-ash3/s320x320/545912_10151144014844698_19360679697_13558432_849740150_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	13555	200	OK	-	-	-	(empty)	-	-	-	-	-	FIePgb2vNTPewEucQ9	image/jpeg
1337804094.747794	C52pbc1u4w0Bp5jrU4	192.168.21.10	1123	31.13.77.42	80	1	GET	sphotos.xx.fbcdn.net	/hphotos-prn1/s320x320/542334_10151143702704698_19360679697_13557229_471180578_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14641	200	OK	-	-	-	(empty)	-	-	-	-	-	FuXhLr1W4tfcUld7y7	image/jpeg
1337804095.024048	CYWwfo3dYdrhTghar2	192.168.21.10	1059	198.87.51.35	80	4	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yb/r/GsNJNwuI-UM.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	522	200	OK	-	-	-	(empty)	-	-	-	-	-	FaSVnS3CTjc0HByoN6	image/gif
1337804095.380357	C2ilVy2mxOICXeYy04	192.168.21.10	1126	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQD6Y4Lmi9Lmc1ut&w=90&h=90&url=http://www.thelocal.de/articleImages/42703.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2451	200	OK	-	-	-	(empty)	-	-	-	-	-	FWudgf1nCwKZuz82Gd	image/jpeg
1337804095.386472	CsyQAA1bSMrgJo5NUk	192.168.21.10	1128	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCChtecLTPDhCem&w=90&h=90&url=http://www.thelocal.se/images/gallery/2404/thumb.166.111.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2631	200	OK	-	-	-	(empty)	-	-	-	-	-	FnWC9x2f61p0EOhega	image/jpeg
1337804095.39243	CcP3oaXC1KmHdvc8k	192.168.21.10	1129	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQD8r-TSIE6sWf46&w=90&h=90&url=http://www.thelocal.se/articleImages/40966.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1834	200	OK	-	-	-	(empty)	-	-	-	-	-	F1QQYz37ykrPscUp1	image/jpeg
1337804095.473433	CBja3jU8GSnNEToAf	192.168.21.10	1130	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQBFrV-Wz47ay4HE&w=90&h=90&url=http://www.thelocal.de/articleImages/42675.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2419	200	OK	-	-	-	(empty)	-	-	-	-	-	FSJKRu3YOr451XqJ5k	image/jpeg
1337804095.678491	Ch4JVr1syy7B14suK4	192.168.21.10	1131	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQBTQcZuTl5RZdOs&w=90&h=90&url=http://www.thelocal.se/images/gallery/2408/24727.443.699.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2557	200	OK	-	-	-	(empty)	-	-	-	-	-	F7D73D3Qjzx6Dkgqwa	image/jpeg
1337804095.915871	C9QtNL3j2pJARDSVY8	192.168.21.10	1132	198.87.51.41	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQAWhAIlD12vGi6k&w=90&h=90&url=http://www.thelocal.de/articleImages/42663.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2166	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft6IHP2PUO44dUQfha	image/jpeg
1337804096.348872	CF9m972FUWzkQnJRCd	192.168.21.10	1056	198.87.51.50	80	6	GET	static.ak.fbcdn.net	/rsrc.php/v1/ym/r/I-J8WpM_3SO.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3991	200	OK	-	-	-	(empty)	-	-	-	-	-	FLlDT51Bp0Vunc6zl5	image/gif
1337804096.657265	Ch4JVr1syy7B14suK4	192.168.21.10	1131	198.87.51.41	80	2	GET	external.ak.fbcdn.net	/safe_image.php?d=AQC9HDpqsg53AjxB&w=90&h=90&url=http://www.thelocal.de/articleImages/42719.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2266	200	OK	-	-	-	(empty)	-	-	-	-	-	FNx2Al3oFLyVj8NGIa	image/jpeg
1337804096.688928	C9QtNL3j2pJARDSVY8	192.168.21.10	1132	198.87.51.41	80	2	GET	external.ak.fbcdn.net	/safe_image.php?d=AQD6Y4Lmi9Lmc1ut&w=90&h=90&url=http://www.thelocal.de/articleImages/42703.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2451	200	OK	-	-	-	(empty)	-	-	-	-	-	FWST4D1kFHmR2XjcP1	image/jpeg
