#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-22-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337207643.387994	CiJnQ82a2kdM1Q9lF3	192.168.127.10	1109	184.28.213.231	80	1	GET	c.betrad.com	/icon/box_19_top-right.png	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1031	200	OK	-	-	-	(empty)	-	-	-	-	-	F36KfX3M8c4klVXB93	image/png
1337207643.390307	CYf0n4oQUbKZY3kFj	192.168.127.10	1110	184.28.213.231	80	1	GET	c.betrad.com	/icon/ci.png	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1525	200	OK	-	-	-	(empty)	-	-	-	-	-	FJbNF9CzkFGBFga98	image/png
1337207643.294699	CohJf92CSOcrDW3YV7	192.168.127.10	1108	96.17.44.20	80	1	GET	s7.addthis.com	/static/r07/core012.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	120459	200	OK	-	-	-	(empty)	-	-	-	-	-	F0WTkA3b40IiDKQL38	text/plain
1337207643.402226	CCzOUp3ygb55fnZyFc	192.168.127.10	1111	184.73.187.64	80	1	GET	l.betrad.com	/ct/0_0_0_0CIra0LjCN_0_2532/us/0/1/0/0/0/0/16/242/292/0/pixel.gif?v=714&ttid=2&d=cdn.w55c.net&m=3&r=83125	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1337207643.406176	CiJnQ82a2kdM1Q9lF3	192.168.127.10	1109	184.28.213.231	80	2	GET	c.betrad.com	/a/l/n//292/1148/1301347487821.png	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1078	200	OK	-	-	-	(empty)	-	-	-	-	-	FSvxW83JzENwjeaBl1	image/png
1337207643.273867	CSjKql2DIVWg1QwzP8	192.168.127.10	1049	27.121.104.59	80	5	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/button_shaded.gif	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12343	200	OK	-	-	-	(empty)	-	-	-	-	-	F1Wu1oH5IcxX4Edn9	image/gif
1337207643.486174	CemRhq36kJD59kFzGj	192.168.127.10	1113	167.8.226.9	80	1	GET	control.ads.pointroll.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	170	200	OK	-	-	-	(empty)	-	-	-	-	-	FrvCQn4gsRdxfnViB2	application/xml
1337207643.274232	C2iCNq2VPjHCfuXnwe	192.168.127.10	1042	27.121.104.59	80	9	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/logo_toolkit_uk_white.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3066	200	OK	-	-	-	(empty)	-	-	-	-	-	FdU3xD4sVfIzXNDOne	image/png
1337207643.512771	CohJf92CSOcrDW3YV7	192.168.127.10	1108	96.17.44.20	80	2	GET	s7.addthis.com	/static/r07/widget082.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	51511	200	OK	-	-	-	(empty)	-	-	-	-	-	FWntnI3o0OFMCbawO1	text/plain
1337207642.956515	C9MPcQ1PIIT0MEm0Gg	192.168.127.10	1090	91.229.91.170	80	1	GET	ads.rumikrotik.info	/in/reedbing/laseable.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	9562	200	OK	-	-	-	(empty)	-	-	-	-	-	FMWSP41QHymUyGzhQd	application/jar
1337207643.625718	C2fULJ3D47oL5O4xO	192.168.127.10	1114	96.17.44.20	80	1	GET	s7.addthis.com	/static/r07/widgetIE67001.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	866	200	OK	-	-	-	(empty)	-	-	-	-	-	FqeOX131cL4kFXJXz9	text/plain
1337207643.659371	C2fULJ3D47oL5O4xO	192.168.127.10	1114	96.17.44.20	80	2	GET	s7.addthis.com	/static/r07/sh088.html	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43836	200	OK	-	-	-	(empty)	-	-	-	-	-	Feyjnh1tCzBGXx6iUk	text/html
1337207643.563417	CSjKql2DIVWg1QwzP8	192.168.127.10	1049	27.121.104.59	80	6	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/formText.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1110	200	OK	-	-	-	(empty)	-	-	-	-	-	FoLxWp3w18Lwmlm5pk	image/png
1337207643.718311	C2iCNq2VPjHCfuXnwe	192.168.127.10	1042	27.121.104.59	80	10	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/formText.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2489	200	OK	-	-	-	(empty)	-	-	-	-	-	FLmF1X1jHxD11QIEm5	image/png
1337207643.927991	C2fULJ3D47oL5O4xO	192.168.127.10	1114	96.17.44.20	80	3	GET	s7.addthis.com	/static/r07/widget005_top.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10055	200	OK	-	-	-	(empty)	-	-	-	-	-	FaYBjUXf7S8dIU7ik	image/png
1337207643.925831	CohJf92CSOcrDW3YV7	192.168.127.10	1108	96.17.44.20	80	3	GET	s7.addthis.com	/static/r07/widget005_top.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10055	200	OK	-	-	-	(empty)	-	-	-	-	-	FuzqgP1jwDnILhGqQj	image/png
1337207643.962422	CyxiGAbE7Z6Ut2K2h	192.168.127.10	1118	167.8.226.9	80	1	GET	control.ads.pointroll.com	/AdControl/?pid=1530654&campid=43068&pub=dataxu&date=1337221923484&custgeo02=350&dispfmt=PO&creativesz=160x600&cid=1559143&imp=2EC0040090E37AEF030A83C000400101&ifid=CAF31367-BAF8-4C3A-B0C4-74B21215F9D8&cust01=multi	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724167/Controller.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	618	200	OK	-	-	-	(empty)	-	-	-	-	-	F2zKja3bkKKRdgot9k	application/xml
1337207644.09296	Cu9Woo4lrnVosuJP8f	192.168.127.10	1119	64.215.255.122	80	1	GET	cf.addthis.com	/red/p.json?vr=250&rev=113637&rb=4&gen=1000&gen=100&sid=4fb463232736ba3e&callback=_ate.ad.hrr&chr=utf-8&uid=4fb463249c122958&url=http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w&ref=http://www.toytowngermany.com/&1fo04wi	http://s7.addthis.com/static/r07/sh088.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88	200	OK	-	-	-	(empty)	-	-	-	-	-	FLSsc41gCGCmDrZbL6	text/plain
1337207644.103251	CqOIWN2VKpqVIvyU6f	192.168.127.10	1120	64.215.255.41	80	1	GET	m.addthisedge.com	/live/t00/250lo.gif?1c9h2wm&uid=4fb463249c122958&rev=113637&jsl=1&si=4fb463232736ba3e&ln=en&pc=men&dp=www.ukforex.co.uk&dr=www.toytowngermany.com&of=0&uf=1&irt=0&md=0&ct=1&tct=0&abt=0&lt=422&cdn=0&tl=c=219,m=282,i=297,xm=688,xp=719&pi=1&fp=partner-tools/CurrencyConverter/UK/w	http://s7.addthis.com/static/r07/sh088.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	37	200	OK	-	-	-	(empty)	-	-	-	-	-	FArIqY3q01Zvhzzs76	image/gif
1337207644.161955	Cqh8dO2XDKv1yXJu4h	192.168.127.10	1121	209.170.75.136	80	1	GET	smq.pointroll.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	170	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn4pqA4PTT6b2m2Tyj	application/xml
1337207644.267505	Cqh8dO2XDKv1yXJu4h	192.168.127.10	1121	209.170.75.136	80	2	GET	smq.pointroll.com	/clients/ford/fdaf/creativeexecution.ashx?group=Southeast FDAF&campaignType=GIM&vehicleDockID=multi&creative=FDAF	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724167/Controller.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	69260	200	OK	-	-	-	(empty)	-	-	-	-	-	Fdv1iC1arxN43y4g34	text/plain
1337207644.429514	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	3	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/783786/assets_160x600.xml	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724167/Controller.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5902	200	OK	-	-	-	(empty)	-	-	-	-	-	FWjjmw2lygALtn13qe	application/xml
1337207644.454921	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	3	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724167/Controller.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24893	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc0rI34F3gv73GPFWi	application/x-shockwave-flash
1337207644.532095	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	4	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/VehicleDock.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10077	200	OK	-	-	-	(empty)	-	-	-	-	-	FGCPFl4RG9pPBf5RWb	application/x-shockwave-flash
1337207644.574724	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	5	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/FDAF_SharedAsset_Border_160x600_Panel.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1098	200	OK	-	-	-	(empty)	-	-	-	-	-	F5PTp1254nv6ldvgJk	application/x-shockwave-flash
1337207644.531099	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	4	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/783786/FDAF_2012_SwapYourRide_Dock_160x600.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	72657	200	OK	-	-	-	(empty)	-	-	-	-	-	FQ9Qeyo3oEZZCZgtb	application/x-shockwave-flash
1337207644.599126	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	6	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/fdaf_SharedAsset_DockImage_2012Focus_transparent_DockImage_2012_SwapYourRide_160x600_ML_POL.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724168/VehicleDock.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	723	200	OK	-	-	-	(empty)	-	-	-	-	-	FXjRjE25PFeOa1Nxkb	application/x-shockwave-flash
1337207644.606097	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	5	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/fdaf_SharedAsset_DockImage_2012Edge_transparent_DockImage_2012_SwapYourRide_160x600_ML_POL.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724168/VehicleDock.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	745	200	OK	-	-	-	(empty)	-	-	-	-	-	F5px1rNffQ5nAOid9	application/x-shockwave-flash
1337207644.620238	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	7	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/fdaf_SharedAsset_DockImage_2012Escape_transparent_DockImage_2012_SwapYourRide_160x600_ML_POL.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724168/VehicleDock.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	721	200	OK	-	-	-	(empty)	-	-	-	-	-	F5m7V3484Bw3sHT0J3	application/x-shockwave-flash
1337207644.624534	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	6	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/fdaf_SharedAsset_DockImage_2012F-150_transparent_DockImage_2012_SwapYourRide_160x600_ML_POL.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724168/VehicleDock.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	724	200	OK	-	-	-	(empty)	-	-	-	-	-	Fa3gLtFtxOY2dvCF5	application/x-shockwave-flash
1337207644.652627	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	8	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/fdaf_SharedAsset_DockImage_2012Fusion_transparent_DockImage_2012_SwapYourRide_160x600_ML_POL.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724168/VehicleDock.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	721	200	OK	-	-	-	(empty)	-	-	-	-	-	FJetFH1mv3xRSZaOKj	application/x-shockwave-flash
1337207644.652941	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	7	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/Knockout33JrHvyWeight.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12148	200	OK	-	-	-	(empty)	-	-	-	-	-	FrJ6or469Sw8gp7MD9	application/x-shockwave-flash
1337207644.679439	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	9	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/OfferRenderer.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5943	200	OK	-	-	-	(empty)	-	-	-	-	-	FOAzJp3AB5VfmFJSu5	application/x-shockwave-flash
1337207644.680773	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	8	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/FDAF_SharedAsset_Button_29.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3243	200	OK	-	-	-	(empty)	-	-	-	-	-	FFTsjM1rHf2olBsnBh	application/x-shockwave-flash
1337207644.698449	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	10	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/Antenna-Regular.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12382	200	OK	-	-	-	(empty)	-	-	-	-	-	Fzbhxj1VECV7u9mp7h	application/x-shockwave-flash
1337207644.701141	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	9	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/Antenna-Bold.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12438	200	OK	-	-	-	(empty)	-	-	-	-	-	F5kpRg1qk0be1zfUu1	application/x-shockwave-flash
1337207644.717354	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	11	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/FDAF_SharedAsset_Button_Icon02.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1178	200	OK	-	-	-	(empty)	-	-	-	-	-	FvWyW04F8FrtnGeXEa	application/x-shockwave-flash
1337207644.723981	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	10	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/FDAF_SharedAsset_Button_29.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3243	200	OK	-	-	-	(empty)	-	-	-	-	-	FwEdo24YITSAwUO4m	application/x-shockwave-flash
1337207644.744633	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	12	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/FDAF_SharedAsset_Button_Icon02.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1178	200	OK	-	-	-	(empty)	-	-	-	-	-	F28v7t4EoiPhJQiOh3	application/x-shockwave-flash
1337207644.810316	Cqh8dO2XDKv1yXJu4h	192.168.127.10	1121	209.170.75.136	80	3	GET	smq.pointroll.com	/clients/ford/ford40/style.ashx?brand=fdaf&size=160x600&font=antenna&line=FL&offerID=Option224,Option238,Option238,Option224,Option216,default	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/724168/OfferRenderer.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7759	200	OK	-	-	-	(empty)	-	-	-	-	-	FtMFp33NCs2VN93d6l	text/plain
1337207644.81087	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	13	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/FDAF_SharedAsset_Button_Icon02.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1178	200	OK	-	-	-	(empty)	-	-	-	-	-	FxjoZW2t3vkyRBFkJ9	application/x-shockwave-flash
1337207644.810641	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	11	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724168/FDAF_SharedAsset_Button_29.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/783786/2012_SwapYourRide_ML_Pol.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3243	200	OK	-	-	-	(empty)	-	-	-	-	-	F6xVRTzeKk23xwH4k	application/x-shockwave-flash
1337207644.133813	C4fDjA1FWHzr2MRCM	192.168.127.10	1117	27.121.104.59	80	1	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/formText.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	49330	200	OK	-	-	-	(empty)	-	-	-	-	-	FokNEV3MBEKN8ETRe9	image/png
1337207649.806634	CIbLao4UgEceTIdToh	192.168.127.10	1122	91.229.91.170	80	1	GET	ads.rumikrotik.info	/in/janejury.php?showforum=array	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	75264	200	OK	-	-	-	(empty)	-	-	-	-	-	Fd7SUP2MOdba6iC8nf	application/x-dosexec
1337207653.706587	C7KyBa46Zgp4XPhbbg	192.168.127.10	1123	24.143.193.217	80	1	GET	static.ak.fbcdn.net	/rsrc.php/v2/yS/r/HI8qd6SDfka.css	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Ftoytowngermany&width=300&colorscheme=light&connections=10&stream=false&header=true&height=287	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	277831	200	OK	-	-	-	(empty)	-	-	-	-	-	F7W08Z1lIJ4azaFRr2	text/plain
1337207653.893328	CPRciJ2Ep2PNJSyB9g	192.168.127.10	1124	24.143.193.145	80	1	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yZ/r/4T4t_8NsKkv.css	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Ftoytowngermany&width=300&colorscheme=light&connections=10&stream=false&header=true&height=287	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20992	200	OK	-	-	-	(empty)	-	-	-	-	-	FZoMqBquXa0OdwpQ	text/plain
1337207655.759261	CVJXSY3ZY2LAc3Umzb	192.168.127.10	1067	24.143.193.145	80	4	GET	static.ak.fbcdn.net	/rsrc.php/v2/ys/r/KFKS2fp0-Tq.js	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Ftoytowngermany&width=300&colorscheme=light&connections=10&stream=false&header=true&height=287	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	454974	200	OK	-	-	-	(empty)	-	-	-	-	-	FHA0Wo2nGSVfeEud5a	text/plain
1337207656.084324	C7KyBa46Zgp4XPhbbg	192.168.127.10	1123	24.143.193.217	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yA/r/R1JgWIRaM2m.js	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Ftoytowngermany&width=300&colorscheme=light&connections=10&stream=false&header=true&height=287	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11185	200	OK	-	-	-	(empty)	-	-	-	-	-	F8GW6J2px8NhXsnZe4	text/plain
